Región / CUT Comuna ; Nombre Comuna / ACT;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
;Alquiler de equipos de transporte;48.598;69.397;11.106;15.728;15.413;23.202;41.199;511.139;839.990;838.041;1.198.719;1.018.850;508.449;13.228.076;276.335;277.706;271.466;237.712;160.747;;42,80%;-84,00%;41,60%;-2,00%;50,50%;77,60%;1140,70%;64,30%;-0,20%;43,00%;-15,00%;-50,10%;2501,70%;-97,90%;0,50%;-2,20%;-12,40%;-32,40%
;Actividades de agencias de viajes y de otros servicios de reservas;*;*;*;*;*;*;*;*;*;*;21.323;27.315;29.150;4.665;9.170;6.032;29.390;70.813;*;;;;;;;;;;;;28,10%;6,70%;-84,00%;96,60%;-34,20%;387,20%;140,90%;
;Actividades culturales;*;0;*;*;*;*;*;*;0;*;*;35.511;35.618;34.641;35.575;15.195;19.899;136.140;119.742;;;;;;;;;;;;;0,30%;-2,70%;2,70%;-57,30%;31,00%;584,20%;-12,00%
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;0;0;59.237;77.712;87.454;613.051;52.379;19.010;19.235;59.296;20.164;;;;;;;;;;;;31,20%;12,50%;601,00%;-91,50%;-63,70%;1,20%;208,30%;-66,00%
;Comercio al por menor de bienes característicos del turismo;4.051;7.044;4.941;3.457;14.405;30.446;12.672;*;*;*;*;*;3.225;2.998;8.109;5.154;4.418;2.913;2.247;;73,90%;-29,80%;-30,00%;316,80%;111,40%;-58,40%;;;;;;;-7,10%;170,50%;-36,50%;-14,30%;-34,10%;-22,90%
;Actividades relacionadas con segundos hogares y multipropiedades;466.200;845.074;888.985;1.135.960;1.204.585;1.354.315;1.882.886;1.980.750;2.961.200;5.386.497;161.605.405;301.101.469;323.649.208;331.177.152;11.702.762;8.863.033;11.254.906;17.074.099;6.432.878;;81,30%;5,20%;27,80%;6,00%;12,40%;39,00%;5,20%;49,50%;81,90%;2900,20%;86,30%;7,50%;2,30%;-96,50%;-24,30%;27,00%;51,70%;-62,30%
13126;Quinta Normal;620.417;718.204;845.198;949.654;1.491.594;1.437.220;1.907.998;2.463.789;2.282.566;3.030.763;3.367.032;3.915.234;3.970.190;4.528.596;4.488.328;4.113.422;4.927.863;6.039.267;5.963.587;;15,80%;17,70%;12,40%;57,10%;-3,60%;32,80%;29,10%;-7,40%;32,80%;11,10%;16,30%;1,40%;14,10%;-0,90%;-8,40%;19,80%;22,60%;-1,30%
;Alojamiento turístico;*;*;*;*;*;0;0;*;0;0;*;*;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;172.398;175.525;196.464;202.857;252.884;246.143;310.084;773.005;474.390;529.959;1.057.427;650.344;1.377.939;1.779.379;1.558.547;985.094;1.346.574;1.512.445;1.522.185;;1,80%;11,90%;3,30%;24,70%;-2,70%;26,00%;149,30%;-38,60%;11,70%;99,50%;-38,50%;111,90%;29,10%;-12,40%;-36,80%;36,70%;12,30%;0,60%
;Transporte de pasajeros por ferrocarril;*;0;0;0;0;*;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;300.047;155.796;423.914;569.063;558.949;786.969;977.191;1.146.385;1.129.468;1.137.699;993.387;946.135;1.156.534;2.075.123;2.257.505;1.721.742;2.420.918;2.772.495;2.953.467;;-48,10%;172,10%;34,20%;-1,80%;40,80%;24,20%;17,30%;-1,50%;0,70%;-12,70%;-4,80%;22,20%;79,40%;8,80%;-23,70%;40,60%;14,50%;6,50%
;Transporte de pasajeros por agua;0;0;*;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;23.552;18.323;2.549;45.826;177.587;166.368;458.687;211.249;406.504;474.024;451.415;1.100.740;415.503;67.790;135.685;108.054;395.523;537.363;51.174;;-22,20%;-86,10%;1697,70%;287,50%;-6,30%;175,70%;-53,90%;92,40%;16,60%;-4,80%;143,80%;-62,30%;-83,70%;100,20%;-20,40%;266,00%;35,90%;-90,50%
;Actividades de agencias de viajes y de otros servicios de reservas;*;*;*;*;*;0;*;0;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;*;*;*;0;0;0;0;0;*;*;*;*;*;0;0;0;0;12.741;0;;;;;;;;;;;;;;;;;;;-100,00%
;Actividades deportivas y recreativas;0;*;0;0;0;0;0;0;0;0;77.197;61.784;97.208;53.626;33.897;11.518;29.124;37.709;16.958;;;;;;;;;;;;-20,00%;57,30%;-44,80%;-36,80%;-66,00%;152,90%;29,50%;-55,00%
;Comercio al por menor de bienes característicos del turismo;9.505;7.027;7.325;*;4.414;9.288;6.213;*;*;2.675;4.391;5.929;5.321;3.534;1.507;1.622;7.440;29.945;23.984;;-26,10%;4,20%;;;110,40%;-33,10%;;;;64,10%;35,00%;-10,30%;-33,60%;-57,40%;7,60%;358,70%;302,50%;-19,90%
;Actividades relacionadas con segundos hogares y multipropiedades;114.914;361.534;214.946;131.908;497.761;228.451;155.823;333.150;272.204;886.407;783.214;1.150.304;917.685;549.144;501.187;1.285.393;728.285;1.136.569;1.395.819;;214,60%;-40,50%;-38,60%;277,40%;-54,10%;-31,80%;113,80%;-18,30%;225,60%;-11,60%;46,90%;-20,20%;-40,20%;-8,70%;156,50%;-43,30%;56,10%;22,80%
13127;Recoleta;3.118.709;2.882.360;3.672.174;3.435.950;4.219.012;5.625.194;5.162.937;5.855.186;5.808.520;6.686.841;12.416.030;12.575.479;14.614.265;12.794.091;20.210.931;16.845.311;16.049.248;18.023.048;16.003.497;;-7,60%;27,40%;-6,40%;22,80%;33,30%;-8,20%;13,40%;-0,80%;15,10%;85,70%;1,30%;16,20%;-12,50%;58,00%;-16,70%;-4,70%;12,30%;-11,20%
;Alojamiento turístico;0;26.557;0;0;0;0;0;32.356;43.717;63.717;131.869;78.963;98.267;89.289;116.843;66.085;76.519;142.107;105.146;;;-100,00%;;;;;;35,10%;45,80%;107,00%;-40,10%;24,40%;-9,10%;30,90%;-43,40%;15,80%;85,70%;-26,00%
;Actividades de provisión de alimentos y bebidas;459.444;497.816;556.644;591.353;637.016;857.499;864.278;878.985;898.903;981.410;1.337.936;1.756.760;1.993.765;1.731.929;1.755.047;856.071;1.266.155;1.916.929;2.247.576;;8,40%;11,80%;6,20%;7,70%;34,60%;0,80%;1,70%;2,30%;9,20%;36,30%;31,30%;13,50%;-13,10%;1,30%;-51,20%;47,90%;51,40%;17,20%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;149.056;154.412;222.436;221.575;193.730;193.463;237.430;232.950;331.986;317.278;352.047;349.643;380.347;389.100;354.813;334.228;428.062;440.016;361.375;;3,60%;44,10%;-0,40%;-12,60%;-0,10%;22,70%;-1,90%;42,50%;-4,40%;11,00%;-0,70%;8,80%;2,30%;-8,80%;-5,80%;28,10%;2,80%;-17,90%
;Transporte de pasajeros por agua;*;*;0;0;*;*;*;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;*;*;*;*;*;*;*;*;*;*;*;0;0;0;0;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;101.287;104.396;14.219;13.128;53.528;42.931;66.070;69.559;71.855;18.277;333.470;302.111;244.837;207.146;133.898;50.685;43.140;40.878;36.077;;3,10%;-86,40%;-7,70%;307,70%;-19,80%;53,90%;5,30%;3,30%;-74,60%;1724,50%;-9,40%;-19,00%;-15,40%;-35,40%;-62,10%;-14,90%;-5,20%;-11,70%
;Actividades de agencias de viajes y de otros servicios de reservas;*;*;*;*;*;*;*;*;28.257;*;21.320;29.856;31.515;44.024;18.924;16.607;6.907;5.773;9.330;;;;;;;;;;;;40,00%;5,60%;39,70%;-57,00%;-12,20%;-58,40%;-16,40%;61,60%
;Actividades culturales;0;0;0;0;0;0;0;9.326;92.084;100.335;192.287;407.553;452.226;1.386.475;1.521.984;406.008;172.417;842.579;1.590.747;;;;;;;;;887,40%;9,00%;91,60%;111,90%;11,00%;206,60%;9,80%;-73,30%;-57,50%;388,70%;88,80%
;Actividades deportivas y recreativas;0;3.858;0;0;0;2.296;0;0;0;14.018;108.315;147.320;133.050;192.919;155.053;51.381;65.037;515.607;151.611;;;-100,00%;;;;-100,00%;;;;672,70%;36,00%;-9,70%;45,00%;-19,60%;-66,90%;26,60%;692,80%;-70,60%
;Comercio al por menor de bienes característicos del turismo;28.636;21.894;18.005;14.433;11.078;13.013;14.569;13.527;14.967;11.314;16.886;17.593;13.744;49.734;17.026;10.103;18.295;17.907;16.556;;-23,50%;-17,80%;-19,80%;-23,20%;17,50%;12,00%;-7,20%;10,60%;-24,40%;49,30%;4,20%;-21,90%;261,90%;-65,80%;-40,70%;81,10%;-2,10%;-7,50%
;Actividades relacionadas con segundos hogares y multipropiedades;2.380.286;2.073.427;2.860.870;2.595.461;3.323.660;4.515.992;3.980.590;4.618.481;4.326.752;5.180.492;9.921.900;9.485.680;11.266.514;8.703.476;16.137.344;15.054.144;13.972.717;14.101.252;11.485.080;;-12,90%;38,00%;-9,30%;28,10%;35,90%;-11,90%;16,00%;-6,30%;19,70%;91,50%;-4,40%;18,80%;-22,70%;85,40%;-6,70%;-7,20%;0,90%;-18,60%
13128;Renca;506.342;529.139;818.339;470.815;683.351;493.284;622.515;1.684.214;2.210.274;1.978.289;4.424.118;4.610.900;5.212.527;4.982.633;3.833.278;3.309.552;6.206.895;4.423.491;4.604.806;;4,50%;54,70%;-42,50%;45,10%;-27,80%;26,20%;170,50%;31,20%;-10,50%;123,60%;4,20%;13,00%;-4,40%;-23,10%;-13,70%;87,50%;-28,70%;4,10%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;145.569;166.659;177.462;170.527;177.676;183.617;189.469;214.268;242.958;281.715;329.276;350.308;482.888;543.017;581.049;573.603;577.679;567.609;607.556;;14,50%;6,50%;-3,90%;4,20%;3,30%;3,20%;13,10%;13,40%;16,00%;16,90%;6,40%;37,80%;12,50%;7,00%;-1,30%;0,70%;-1,70%;7,00%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;59.305;51.616;75.272;84.006;100.983;147.569;168.193;705.348;1.061.564;1.309.964;1.192.171;1.048.793;1.176.748;1.042.357;922.143;928.639;1.176.185;1.320.646;1.552.319;;-13,00%;45,80%;11,60%;20,20%;46,10%;14,00%;319,40%;50,50%;23,40%;-9,00%;-12,00%;12,20%;-11,40%;-11,50%;0,70%;26,70%;12,30%;17,50%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;*;*;*;*;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;81.969;*;*;*;*;*;*;*;*;29.629;343.579;490.604;111.876;59.014;84.217;117.754;77.407;98.849;;;;;;;;;;;;1059,60%;42,80%;-77,20%;-47,30%;42,70%;39,80%;-34,30%;27,70%
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;0;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;0;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;0;0;0;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;0;*;*;*;*;*;*;*;*;*;51.986;36.390;35.271;21.677;4.975;0;3.821;6.947;0;;;;;;;;;;;;-30,00%;-3,10%;-38,50%;-77,10%;-100,00%;;81,80%;-100,00%
;Comercio al por menor de bienes característicos del turismo;21.141;*;*;*;*;*;*;*;*;*;*;5.742;*;*;2.646;1.533;*;*;*;;;;;;;;;;;;;;;;-42,10%;;;
;Actividades relacionadas con segundos hogares y multipropiedades;280.328;228.894;565.605;216.281;404.692;162.098;264.854;764.597;905.752;386.610;2.821.056;2.826.089;3.027.017;3.263.707;2.263.452;1.721.560;4.331.457;2.450.881;2.346.082;;-18,30%;147,10%;-61,80%;87,10%;-59,90%;63,40%;188,70%;18,50%;-57,30%;629,70%;0,20%;7,10%;7,80%;-30,60%;-23,90%;151,60%;-43,40%;-4,30%
13129;San Joaquín;420.227;365.822;357.221;406.653;481.268;521.986;543.716;672.601;572.204;469.459;4.170.803;2.302.385;2.457.640;3.309.095;3.579.391;2.114.882;7.035.724;3.703.548;3.782.923;;-12,90%;-2,40%;13,80%;18,30%;8,50%;4,20%;23,70%;-14,90%;-18,00%;788,40%;-44,80%;6,70%;34,60%;8,20%;-40,90%;232,70%;-47,40%;2,10%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;116.526;133.664;149.104;153.364;167.797;179.151;191.305;143.772;142.167;157.728;1.459.529;629.142;643.315;227.765;241.507;172.192;289.072;382.434;351.348;;14,70%;11,60%;2,90%;9,40%;6,80%;6,80%;-24,80%;-1,10%;10,90%;825,30%;-56,90%;2,30%;-64,60%;6,00%;-28,70%;67,90%;32,30%;-8,10%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;46.600;43.862;47.879;50.666;58.213;45.848;57.373;61.814;58.131;56.313;78.524;79.633;105.930;84.655;120.303;110.282;268.219;233.282;175.460;;-5,90%;9,20%;5,80%;14,90%;-21,20%;25,10%;7,70%;-6,00%;-3,10%;39,40%;1,40%;33,00%;-20,10%;42,10%;-8,30%;143,20%;-13,00%;-24,80%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;*;0;0;*;*;*;*;*;*;*;*;*;*;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;25.301;33.676;8.012;7.116;10.359;7.671;*;15.059;20.885;*;45.783;56.001;27.992;36.877;21.929;19.771;33.446;14.719;13.740;;33,10%;-76,20%;-11,20%;45,60%;-26,00%;;;38,70%;;;22,30%;-50,00%;31,70%;-40,50%;-9,80%;69,20%;-56,00%;-6,70%
;Actividades de agencias de viajes y de otros servicios de reservas;*;*;*;*;*;*;*;*;*;*;*;*;8.944;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades culturales;*;*;*;*;*;*;*;*;*;*;0;0;0;55.244;57.814;6.979;19.312;27.024;46.645;;;;;;;;;;;;;;;4,70%;-87,90%;176,70%;39,90%;72,60%
;Actividades deportivas y recreativas;*;*;*;*;*;*;*;*;*;*;127.363;131.387;138.207;28.554;9.480;0;0;0;0;;;;;;;;;;;;3,20%;5,20%;-79,30%;-66,80%;-100,00%;;;
;Comercio al por menor de bienes característicos del turismo;2.756;2.795;2.697;1.286;1.493;2.293;1.898;1.688;*;*;*;*;*;*;*;*;*;3.509;*;;1,40%;-3,50%;-52,30%;16,10%;53,60%;-17,20%;-11,10%;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;229.043;151.824;149.529;194.221;243.406;287.023;293.140;450.268;351.021;255.418;2.459.605;1.406.222;1.533.251;2.876.000;3.128.358;1.805.658;6.425.676;3.042.580;3.195.731;;-33,70%;-1,50%;29,90%;25,30%;17,90%;2,10%;53,60%;-22,00%;-27,20%;863,00%;-42,80%;9,00%;87,60%;8,80%;-42,30%;255,90%;-52,60%;5,00%
13130;San Miguel;1.312.430;1.222.230;1.278.397;1.360.359;1.382.179;1.669.098;1.701.270;1.897.146;1.855.826;2.429.942;3.355.863;3.449.898;3.478.333;3.507.587;2.600.691;3.284.160;4.663.287;4.838.168;4.034.451;;-6,90%;4,60%;6,40%;1,60%;20,80%;1,90%;11,50%;-2,20%;30,90%;38,10%;2,80%;0,80%;0,80%;-25,90%;26,30%;42,00%;3,80%;-16,60%
;Alojamiento turístico;0;0;0;23.158;24.593;100.120;57.798;0;0;0;31.841;0;0;0;0;0;0;58.037;50.743;;;;;6,20%;307,10%;-42,30%;-100,00%;;;;-100,00%;;;;;;;-12,60%
;Actividades de provisión de alimentos y bebidas;363.616;393.820;450.020;426.105;495.294;587.545;554.820;571.521;704.689;854.909;825.402;747.367;783.610;1.039.266;978.790;768.190;1.335.095;1.498.133;1.277.336;;8,30%;14,30%;-5,30%;16,20%;18,60%;-5,60%;3,00%;23,30%;21,30%;-3,50%;-9,50%;4,80%;32,60%;-5,80%;-21,50%;73,80%;12,20%;-14,70%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;179.268;228.486;247.538;255.677;243.352;272.271;403.458;460.036;210.370;245.057;271.174;266.375;155.928;129.219;192.283;234.157;355.497;321.154;305.486;;27,50%;8,30%;3,30%;-4,80%;11,90%;48,20%;14,00%;-54,30%;16,50%;10,70%;-1,80%;-41,50%;-17,10%;48,80%;21,80%;51,80%;-9,70%;-4,90%
;Transporte de pasajeros por agua;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;40.152;69.067;47.858;50.541;*;56.818;68.571;89.672;94.540;82.537;519.773;661.576;530.677;405.954;49.377;28.543;37.651;33.438;39.778;;72,00%;-30,70%;5,60%;;;20,70%;30,80%;5,40%;-12,70%;529,70%;27,30%;-19,80%;-23,50%;-87,80%;-42,20%;31,90%;-11,20%;19,00%
;Actividades de agencias de viajes y de otros servicios de reservas;*;*;*;*;*;*;*;*;*;*;1.678;3.196;3.040;9.198;5.010;1.639;1.642;0;*;;;;;;;;;;;;90,50%;-4,90%;202,60%;-45,50%;-67,30%;0,20%;-100,00%;
;Actividades culturales;*;*;0;0;0;64.739;0;4.518;9.407;0;57.077;15.077;151.077;44.473;46.768;27.240;26.889;76.270;36.210;;;;;;;-100,00%;;108,20%;-100,00%;;-73,60%;902,10%;-70,60%;5,20%;-41,80%;-1,30%;183,60%;-52,50%
;Actividades deportivas y recreativas;0;0;0;0;0;0;0;0;0;0;27.242;60.474;64.205;55.940;58.980;12.696;11.701;31.276;24.938;;;;;;;;;;;;122,00%;6,20%;-12,90%;5,40%;-78,50%;-7,80%;167,30%;-20,30%
;Comercio al por menor de bienes característicos del turismo;15.377;23.073;8.634;6.978;5.225;*;*;*;*;*;5.424;6.749;13.989;6.084;5.026;1.492;1.249;899;2.385;;50,00%;-62,60%;-19,20%;-25,10%;;;;;;;24,40%;107,30%;-56,50%;-17,40%;-70,30%;-16,30%;-28,00%;165,20%
;Actividades relacionadas con segundos hogares y multipropiedades;714.018;507.783;524.347;597.900;613.716;587.605;616.623;771.399;836.821;1.247.438;1.616.253;1.689.084;1.775.806;1.817.453;1.264.457;2.210.203;2.893.563;2.818.960;2.297.574;;-28,90%;3,30%;14,00%;2,60%;-4,30%;4,90%;25,10%;8,50%;49,10%;29,60%;4,50%;5,10%;2,30%;-30,40%;74,80%;30,90%;-2,60%;-18,50%
13131;San Ramón;41.926;81.669;49.894;48.039;41.567;47.538;61.479;73.613;57.495;68.223;200.413;203.216;238.887;242.772;225.991;158.401;227.939;222.702;206.413;;94,80%;-38,90%;-3,70%;-13,50%;14,40%;29,30%;19,70%;-21,90%;18,70%;193,80%;1,40%;17,60%;1,60%;-6,90%;-29,90%;43,90%;-2,30%;-7,30%
;Alojamiento turístico;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de provisión de alimentos y bebidas;28.180;35.964;41.406;38.635;29.552;36.193;41.747;36.084;38.920;46.451;77.596;87.444;80.911;126.642;95.315;74.993;111.142;101.914;99.112;;27,60%;15,10%;-6,70%;-23,50%;22,50%;15,30%;-13,60%;7,90%;19,40%;67,00%;12,70%;-7,50%;56,50%;-24,70%;-21,30%;48,20%;-8,30%;-2,70%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;13.746;10.874;5.708;9.404;10.520;11.345;19.731;12.611;18.576;21.772;36.756;42.948;45.977;61.495;85.614;62.637;88.919;103.535;67.081;;-20,90%;-47,50%;64,70%;11,90%;7,80%;73,90%;-36,10%;47,30%;17,20%;68,80%;16,80%;7,10%;33,80%;39,20%;-26,80%;42,00%;16,40%;-35,20%
;Transporte de pasajeros por agua;*;0;0;0;0;0;0;0;0;0;0;0;*;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Alquiler de equipos de transporte;*;8.113;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades de agencias de viajes y de otros servicios de reservas;0;0;0;0;0;0;0;0;0;0;*;*;*;*;*;*;*;0;0;;;;;;;;;;;;;;;;;;;
;Actividades culturales;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades deportivas y recreativas;0;0;2.779;0;1.495;0;0;0;0;0;36.432;37.415;57.851;20.378;16.083;0;2.454;0;21.979;;;;-100,00%;;-100,00%;;;;;;2,70%;54,60%;-64,80%;-21,10%;-100,00%;;-100,00%;
;Comercio al por menor de bienes característicos del turismo;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Actividades relacionadas con segundos hogares y multipropiedades;0;26.719;0;0;0;0;0;24.918;0;0;49.629;35.409;54.148;34.257;28.979;20.771;25.425;17.253;18.240;;;-100,00%;;;;;;-100,00%;;;-28,70%;52,90%;-36,70%;-15,40%;-28,30%;22,40%;-32,10%;5,70%
13132;Vitacura;19.497.908;17.671.524;21.279.370;20.333.394;19.061.730;17.829.699;24.739.641;22.288.848;28.491.564;26.801.635;49.123.769;49.090.262;61.437.988;54.894.831;61.997.330;61.518.536;85.443.333;83.326.797;79.551.253;;-9,40%;20,40%;-4,40%;-6,30%;-6,50%;38,80%;-9,90%;27,80%;-5,90%;83,30%;-0,10%;25,20%;-10,70%;12,90%;-0,80%;38,90%;-2,50%;-4,50%
;Alojamiento turístico;365.661;353.615;429.139;485.527;453.349;498.099;993.719;1.246.704;1.465.493;1.549.570;1.717.553;930.290;875.672;1.911.900;2.216.519;1.000.269;2.494.669;2.774.829;2.697.458;;-3,30%;21,40%;13,10%;-6,60%;9,90%;99,50%;25,50%;17,50%;5,70%;10,80%;-45,80%;-5,90%;118,30%;15,90%;-54,90%;149,40%;11,20%;-2,80%
;Actividades de provisión de alimentos y bebidas;4.593.546;4.345.041;4.701.778;5.500.629;6.158.720;6.606.542;9.500.851;5.004.631;5.382.521;4.731.860;5.237.248;6.562.674;8.008.801;6.367.231;6.838.936;7.449.763;12.002.199;14.230.513;15.734.382;;-5,40%;8,20%;17,00%;12,00%;7,30%;43,80%;-47,30%;7,60%;-12,10%;10,70%;25,30%;22,00%;-20,50%;7,40%;8,90%;61,10%;18,60%;10,60%
;Transporte de pasajeros por ferrocarril;0;0;0;0;0;0;0;*;*;*;*;*;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;
;Transporte de pasajeros por carretera;105.648;101.144;135.754;279.792;112.246;152.551;187.827;209.960;194.927;336.160;312.040;403.608;1.207.145;1.361.598;84.408;72.631;108.411;276.542;2.142.893;;-4,30%;34,20%;106,10%;-59,90%;35,90%;23,10%;11,80%;-7,20%;72,50%;-7,20%;29,30%;199,10%;12,80%;-93,80%;-14,00%;49,30%;155,10%;674,90%
;Transporte de pasajeros por agua;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;*;;;;;;;;;;;;;;;;;;;
;Transporte aéreo de pasajeros;*;*;*;*;*;*;*;*;*;*;872.545;*;*;*;1.144.823;696.025;1.446.510;1.101.678;1.313.346;;;;;;;;;;;;;;;;-39,20%;107,80%;-23,80%;19,20%
;Alquiler de equipos de transporte;131.152;88.338;72.500;136.952;135.321;206.833;63.432;61.184;45.787;49.164;361.429;239.785;1.326.925;242.065;131.535;494.755;206.968;207.447;519.623;;-32,60%;-17,90%;88,90%;-1,20%;52,80%;-69,30%;-3,50%;-25,20%;7,40%;635,20%;-33,70%;453,40%;-81,80%;-45,70%;276,10%;-58,20%;0,20%;150,50%
;Actividades de agencias de viajes y de otros servicios de reservas;186.219;277.978;287.243;340.278;260.723;110.704;208.311;210.274;137.610;217.602;269.493;227.554;214.402;352.011;2.040.981;597.603;602.759;1.426.073;1.627.414;;49,30%;3,30%;18,50%;-23,40%;-57,50%;88,20%;0,90%;-34,60%;58,10%;23,80%;-15,60%;-5,80%;64,20%;479,80%;-70,70%;0,90%;136,60%;14,10%
;Actividades culturales;240.859;390.052;491.735;383.843;182.273;212.585;706.532;461.533;793.708;318.839;333.115;628.797;669.233;1.097.826;832.159;396.651;234.996;321.197;1.510.167;;61,90%;26,10%;-21,90%;-52,50%;16,60%;232,40%;-34,70%;72,00%;-59,80%;4,50%;88,80%;6,40%;64,00%;-24,20%;-52,30%;-40,80%;36,70%;370,20%
;Actividades deportivas y recreativas;17.119;0;0;0;0;0;0;0;9.285;0;1.793.989;1.645.295;1.751.005;525.531;883.238;273.672;498.028;640.505;1.419.885;;-100,00%;;;;;;;;-100,00%;;-8,30%;6,40%;-70,00%;68,10%;-69,00%;82,00%;28,60%;121,70%
;Comercio al por menor de bienes característicos del turismo;78.866;91.535;84.019;56.690;70.014;69.143;35.467;41.540;47.552;243.380;269.400;267.370;63.349;48.760;63.196;21.871;59.478;20.171;15.402;;16,10%;-8,20%;-32,50%;23,50%;-1,20%;-48,70%;17,10%;14,50%;411,80%;10,70%;-0,80%;-76,30%;-23,00%;29,60%;-65,40%;172,00%;-66,10%;-23,60%
;Actividades relacionadas con segundos hogares y multipropiedades;13.778.838;12.023.822;15.077.202;13.149.683;11.689.083;9.973.242;13.043.502;15.053.021;20.414.681;19.355.060;37.956.957;38.184.889;47.321.457;42.987.909;47.761.535;50.515.296;67.789.315;62.327.842;52.570.684;;-12,70%;25,40%;-12,80%;-11,10%;-14,70%;30,80%;15,40%;35,60%;-5,20%;96,10%;0,60%;23,90%;-9,20%;11,10%;5,80%;34,20%;-8,10%;-15,70%
